bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_ses-01_task-Stroop_acq-cf0AP_run-03_bold	0.00236948051948052	0.0079102953432282	1	41.73140993780664	1.1193222303531596	1.0159763350557622	0.5197303919210983	595.9170532226562	0.3013325969823528	362	67.16141001855287	2.5936276747162736	2.4687124019021827	2.737904057872134	2.5742665643745037	0.0106017	-0.02277555875480175	0.08934158086776733	539	90	90	60	2.2886104200193316	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	44.877248286414506	53.51946258544922	343.33734130859375	140.6883087158203	321402.0	99.3692943572998	1361.6822753906251	595.1524658203125	1.8545826028261256	1307.74560546875	3952.351318359375	3657.8544921875	95298.0	1859.6643493652343	7031.090454101559	1598.27783203125	37.26005554199219
sub-01_ses-01_task-Stroop_acq-cf1AP_run-01_bold	0.0036897773654916517	0.006031010185528757	1	40.455747058234245	1.1569445098141276	1.0308838245353151	0.5114041957373076	663.2742919921875	0.23309201211767192	252	46.753246753246756	2.592820730303894	2.4941082342263763	2.7191665586166955	2.5651873980686113	0.0151263	-0.017807962372899055	0.07319696992635727	539	90	90	60	2.1624535001576994	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	44.60601926032919	54.9099235534668	366.8781433105469	145.32003784179688	322548.0	104.41744232177734	1517.8675842285143	653.864501953125	1.6985710784480146	1545.5867919921875	4363.255859375	4010.91845703125	94397.0	1960.93466796875	7939.419433593748	1854.7900390625	42.209877014160156
sub-01_ses-01_task-Stroop_acq-cf1PA_run-02_bold	0.003434953617810761	0.005180499146567718	1	35.19355393169144	1.1484567846282525	1.040363572174721	0.5176107037871678	635.1683349609375	0.19409858539228994	199	36.92022263450835	2.5893026748881334	2.5073207337013588	2.708329059047339	2.5522582319157032	0.0167416	-0.019697431474924088	0.10036687552928925	539	90	90	60	2.147518743694576	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	41.62402057144676	58.773223876953125	385.5698547363281	148.569580078125	320845.0	105.0111312866211	1629.3254638671865	673.1484375	2.0861657309579567	1590.960205078125	4338.9814453125	3992.64306640625	95572.0	1953.0558166503909	7870.001733398438	1859.17919921875	45.28160095214844
sub-01_ses-02_task-Stroop_acq-cf0PA_run-06_bold	0.0018201301115241637	0.0086388786802974	2	42.21902629927381	1.1161134264990689	1.0221955263128504	0.5262008245994394	568.0819702148438	0.29948870307005065	401	74.53531598513011	2.5978873967692295	2.492170734303366	2.691991559696533	2.6094998963077907	0.00585013	-0.016899187117815018	0.09811775386333466	538	90	90	60	2.1897732976948157	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	54.78130931999687	60.61308670043945	381.7555236816406	147.10223388671875	320805.0	98.5966567993164	1660.5925048828124	650.9151000976562	2.638034128186172	1422.89892578125	4050.917236328125	3736.338134765625	95627.0	1889.9092529296875	7276.908398437499	1706.2581787109375	38.63697052001953
sub-01_ses-02_task-Stroop_acq-cf2AP_run-01_bold	0.001542133580705009	0.008491678571428572	1	50.083529440650516	1.1643533276951668	1.0099355444795541	0.5139310574164339	613.2333374023438	0.35851887751357786	449	83.30241187384044	2.700541559356786	2.612808229509662	2.8572123864645804	2.6316040620961165	0.00786284	-0.013535846024751663	0.08798253536224365	539	90	90	60	1.9586558978742108	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	30.939174474822842	66.3485107421875	414.3887939453125	157.89610290527344	320094.0	108.2523193359375	1793.8209472656245	712.290771484375	1.8032052276120298	1783.96240234375	4672.984375	4219.2412109375	96210.0	1981.9808532714842	8881.40458984375	2154.14013671875	37.27360534667969
sub-01_ses-02_task-Stroop_acq-cf2PA_run-02_bold	0.0010962152133580704	0.007180580463821893	1	45.530953999591055	1.1452561844237918	1.0294024849628254	0.5186565064647986	603.1805419921875	0.32680674940982407	403	74.76808905380334	2.6833735044834284	2.5880998971581497	2.822654054504472	2.6393665617876625	0.00980834	-0.018660815432667732	0.09950371086597443	539	90	90	60	1.9758380533024866	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	30.973848557326313	69.87210083007812	434.9053649902344	159.46939086914062	320410.0	107.28385925292969	1947.1060729980452	753.0738525390625	1.8078537596379407	1817.3466796875	4643.3544921875	4206.748046875	95926.0	1972.9420471191406	8741.85693359375	2129.08447265625	40.61597442626953
sub-01_ses-02_task-notStroop_acq-cf0AP_run-05_bold	0.004677050092764378	0.010338896623376623	1	47.40461665371744	1.1059447892379177	0.9981366656505586	0.5246387802133633	591.1256713867188	0.36202832628165993	380	70.50092764378479	2.6257304512184017	2.5064040670711174	2.748449890786414	2.622337395797674	0.0114725	-0.024440161883831024	0.09048644453287125	539	90	90	60	2.2028829821572216	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	42.50340079436349	54.35841369628906	374.68292236328125	144.68460083007812	320497.0	104.69387817382812	1547.2089355468754	640.6760864257812	2.1009463954776306	1411.8372802734375	4080.89794921875	3772.921142578125	96082.0	1851.9901000976563	7355.034619140622	1712.7108154296875	32.79408264160156
sub-01_ses-02_task-notStroop_acq-cf2AP_run-03_bold	0.011040055658627087	0.020250155640074208	1	65.89946489808548	1.075450082843867	0.9844592573234203	0.518390870124094	585.3666381835938	0.5773025619102813	360	66.79035250463822	2.774133223099183	2.6590165610068417	2.935499883353715	2.727883224936993	0.024142	-0.011266002431511879	0.08804652839899063	539	90	90	60	1.987430913392268	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	28.488340045297704	68.35649871826172	419.4198303222656	160.10946655273438	319203.0	108.486083984375	1829.2514404296853	712.0450439453125	1.6299905148083935	1762.1663818359375	4613.18408203125	4180.1875	97048.0	1952.8080139160156	8721.196435546874	2103.30126953125	22.817670822143555
sub-01_ses-02_task-notStroop_acq-cf2PA_run-04_bold	0.002508996282527881	0.010196169925650558	2	38.33182712456241	1.0455662674487893	0.977923792439479	0.5221984134925373	588.643798828125	0.24775987828669074	312	57.99256505576208	2.706849892439449	2.5975790634481486	2.839270720510852	2.683699893359347	0.0151654	-0.017584698274731636	0.09702781587839127	538	90	90	60	1.993474047759692	1.2000000476837158	2.4000000953674316	2.4000000953674316	2.4000000953674316	29.225066053783124	70.72675323486328	446.9712219238281	161.35316467285156	320290.0	108.84200286865234	2008.499505615233	770.7427368164062	1.772008847911767	1804.1217041015625	4624.171875	4197.9384765625	96106.0	1979.4428405761719	8677.154541015625	2105.82958984375	35.067657470703125
